clip,lang,direction,clip_seconds,cold,pipeline_ms,asr_ms,nmt_ms,tts_ms,server_ms,source,tts_engine,audio_bytes,tts_error,cer,wer,reference,recognized
bench/clips/public/sat/indicvoices-sat_00677_7194659a_f99d_44a4_94e0_2fa4cfb6b228_0_c.wav,sat,sat-to-hi,7.86,False,2504.7,1220.0,903.0,368.0,2491.0,model,piper,287276,,0.068,0.136,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱹᱞᱤᱧ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱠᱟᱜ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ,ᱦᱮᱸ ᱮᱱᱮᱡ ᱠᱚ ᱢᱳᱴᱟᱢᱩᱴᱤ ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱥᱟᱨ ᱱᱤᱛᱚᱜ ᱫᱚ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱜᱮ ᱟᱹᱞᱤᱧ ᱫᱚᱞᱤᱧ ᱠᱚᱱᱴᱤᱱᱤᱭᱩ ᱟᱠᱟᱫ ᱜᱮᱭᱟ ᱟᱹᱞᱤᱧᱟᱜ ᱮᱱᱮᱡ ᱠᱚᱫᱚ ᱱᱤᱛᱚᱜ ᱫᱚ ᱴᱷᱤᱠ ᱜᱮᱭᱟ
bench/clips/public/sat/indicvoices-sat_00757_2a4dcf73_a4e9_4fa9_9ddc_a5b65fdbde2e_0_c.wav,sat,sat-to-hi,7.63,False,2666.7,1319.0,959.0,376.0,2654.0,model,piper,283180,,0.096,0.125,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱫᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ,ᱥᱮᱭᱟ ᱥᱮᱭᱟ ᱥᱚᱜ ᱠᱟᱱᱟ ᱟᱨ ᱛᱤᱡᱩ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱟᱹᱰᱤ ᱠᱷᱟᱨᱟᱯ ᱫᱟᱜ ᱠᱟᱱ ᱠᱷᱟᱨᱟᱯ ᱜᱮᱛᱟᱭᱟ ᱩᱱᱤ ᱫᱚ ᱚᱲᱟᱜ ᱫᱚ ᱟᱞᱚᱯᱮ ᱟᱹᱜᱩ ᱵᱟᱲᱟᱭᱟ
bench/clips/public/sat/indicvoices-sat_00783_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,8.02,False,2109.4,916.0,629.0,541.0,2086.0,model,piper,99372,,0.0,0.0,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ,ᱱᱤᱛᱚᱜ ᱫᱚ ᱦᱟᱞᱠᱟ ᱤᱱᱠᱟᱹ ᱵᱮᱥ ᱧᱚᱜ ᱠᱟᱱᱟᱞᱤᱧ
bench/clips/public/sat/indicvoices-sat_00784_a7a1d9bc_a9fd_40b7_af97_33eb029ee991_0_c.wav,sat,sat-to-hi,9.52,False,2167.0,935.0,826.0,393.0,2153.0,model,piper,169004,,0.094,0.5,ᱠᱟᱹᱢᱤᱭ ᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱛᱟᱦᱚᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱮᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱜᱼᱟ,ᱠᱟᱹᱢᱤᱭᱟᱠᱟᱫ ᱜᱮᱭᱟᱭ ᱯᱟᱞᱮ ᱤᱱᱠᱟᱹ ᱱᱤᱛᱳᱜ ᱴᱷᱤᱠ ᱫᱷᱟᱨᱟ ᱜᱮᱞᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱮᱫᱼᱟ
bench/clips/public/sat/indicvoices-sat_00824_4785074604159481_chunk_13.wav,sat,sat-to-hi,3.72,False,1356.9,480.0,230.0,549.0,1259.0,model,piper,39468,,0.3,0.5,ᱜᱤᱞᱟᱹᱥ ᱠᱟᱯ,ᱜᱞᱩᱥ ᱠᱟᱯ
bench/clips/public/sat/indicvoices-sat_00829_4785074604121122_chunk_1.wav,sat,sat-to-hi,7.57,False,2587.3,1309.0,897.0,368.0,2574.0,model,piper,216620,,0.042,0.333,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢ ᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱚᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚ ᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ,ᱫᱩ ᱦᱟᱡᱟᱨ ᱮᱢᱮᱞ ᱥᱟᱯᱷᱟᱞ ᱯᱷᱤᱞᱴᱟᱨ ᱜᱨᱟᱣᱩᱱᱰᱱᱟᱴ ᱳᱭᱮᱞ ᱫᱟᱢ ᱠᱤ ᱱᱚᱥᱚ ᱴᱟᱠᱟ ᱠᱷᱚᱱ ᱠᱚᱢ
bench/clips/public/sat/indicvoices-sat_00852_4785074604153720_chunk_3.wav,sat,sat-to-hi,8.95,False,2495.6,1362.0,754.0,367.0,2482.0,model,piper,224812,,0.205,0.3,ᱵᱚᱞᱛᱮ ᱫᱚ ᱱᱚᱣᱟ ᱠᱚᱨᱮ ᱫᱚ ᱵᱟᱹᱱᱩᱜ ᱜᱮᱭᱟ ᱟᱨ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱚᱱᱮᱠ ᱫᱩᱨ ᱜᱮᱛᱟ ᱞᱮᱭᱟ <unintelligible> ᱵᱷᱟᱹᱞᱤ ᱜᱮᱠᱚ ᱪᱤᱠᱤᱛᱥᱟᱼᱟ ᱵᱟᱝ ᱵᱚᱞᱛᱮ ᱵᱟᱝ,ᱵᱚᱞᱛᱮ ᱫᱚ ᱱᱚᱣᱟ ᱠᱚᱨᱮ ᱫᱚ ᱵᱟᱹᱱᱩᱜ ᱜᱮᱭᱟ ᱟᱨ ᱦᱟᱥᱯᱟᱛᱟᱞ ᱚᱱᱮᱠ ᱫᱩᱨ ᱜᱮᱛᱟᱞᱮᱭᱟ ᱛᱚᱵᱮ ᱪᱟᱞᱟᱜ ᱦᱩᱭᱩᱜᱼᱟ ᱵᱷᱟᱹᱞᱤ ᱜᱮᱠᱚ ᱪᱤᱠᱤᱛᱥᱟ ᱵᱟᱝ ᱢᱮᱱᱛᱮ ᱵᱟᱝ
bench/clips/public/sat/indicvoices-sat_00956_a50d3388_ec44_47c5_a3e7_dca11d5d74cc_1_c.wav,sat,sat-to-hi,5.9,False,2033.0,865.0,685.0,468.0,2018.0,model,piper,122924,,0.225,0.667,ᱯᱷᱩᱴᱵᱚᱞ ᱠᱷᱮᱞ ᱵᱷᱚᱞᱤᱵᱚᱱ ᱯᱷᱩᱴᱵᱚᱞ ᱠᱤᱨᱠᱮᱴ ᱵᱚᱞ,ᱯᱷᱩᱴᱵᱚᱞ ᱠᱷᱮᱞ ᱵᱷᱚᱞᱤᱵᱚᱞ ᱴᱮᱱᱤᱥ ᱵᱚᱞ ᱠᱨᱤᱠᱮᱴ ᱵᱚᱞ
bench/clips/public/sat/indicvoices-sat_00958_a50d3388_ec44_47c5_a3e7_dca11d5d74cc_1_c.wav,sat,sat-to-hi,5.74,False,2020.3,801.0,842.0,364.0,2007.0,model,piper,119852,,0.026,0.333,ᱟᱢᱟᱜ ᱚᱠᱟᱴᱟᱜᱨᱮ ᱵᱮᱥᱤ ᱤᱱᱴᱟᱨᱮᱥᱴ ᱢᱮᱱᱟᱜ ᱛᱟᱢᱟ,ᱟᱢᱟᱜ ᱚᱠᱟᱴᱟᱜ ᱨᱮ ᱵᱮᱥᱤ ᱤᱱᱴᱟᱨᱮᱥᱴ ᱢᱮᱱᱟᱜ ᱛᱟᱢᱟ
bench/clips/public/sat/indicvoices-sat_00996_453a1e30_77b2_40b8_a212_a5860aaaac4c_0_c.wav,sat,sat-to-hi,3.09,False,1845.4,549.0,936.0,348.0,1833.0,model,piper,136748,,0.029,0.143,ᱜᱩᱨᱤᱡ ᱠᱷᱚᱫ ᱠᱚᱫᱚ ᱚᱱᱠᱟ ᱦᱳᱭ ᱠᱤᱨᱤᱧ ᱥᱟᱨ,ᱜᱩᱨᱤᱡ ᱠᱷᱚᱛ ᱠᱚᱫᱚ ᱚᱱᱠᱟ ᱦᱳᱭ ᱠᱤᱨᱤᱧ ᱥᱟᱨ
bench/clips/public/sat/indicvoices-sat_01039_4785074604160605_chunk_1.wav,sat,sat-to-hi,4.66,False,1976.6,773.0,868.0,324.0,1965.0,model,piper,120876,,0.114,0.167,ᱟᱞᱮ ᱴᱚᱴᱷᱟ ᱨᱮᱫᱚ ᱯᱷᱩᱴᱵᱚᱞ ᱠᱷᱮᱞᱳᱰ ᱛᱟᱞᱢᱟ,ᱟᱞᱮ ᱴᱚᱴᱷᱟ ᱨᱮᱫᱚ ᱯᱷᱩᱴᱵᱚᱞ ᱠᱷᱤᱞᱟᱹᱰᱤ ᱛᱟᱞᱢᱟ
bench/clips/public/sat/indicvoices-sat_01047_4785074604160605_chunk_9.wav,sat,sat-to-hi,3.54,False,1962.7,769.0,667.0,515.0,1951.0,model,piper,140844,,0.0,0.0,ᱫᱟᱜ ᱠᱚᱞᱮ ᱧᱩᱭᱟ ᱠᱟᱭᱨᱟ ᱠᱚᱞᱮ ᱡᱚᱢᱟ,ᱫᱟᱜ ᱠᱚᱞᱮ ᱧᱩᱭᱟ ᱠᱟᱭᱨᱟ ᱠᱚᱞᱮ ᱡᱚᱢᱟ
bench/clips/public/sat/indicvoices-sat_01052_4785074604147242_chunk_2.wav,sat,sat-to-hi,9.37,False,2463.1,1306.0,869.0,271.0,2446.0,model,piper,199724,,0.183,0.5,ᱮᱥᱴᱳᱨ ᱠᱟᱱᱟ ᱤᱧᱫᱚ ᱯᱷᱩᱥᱲᱢᱟᱹᱵᱟᱹᱫ ᱠᱷᱚᱱᱤᱧ ᱢᱮᱱᱫᱟ ᱡᱮ ᱢᱤᱫ ᱯᱞᱮᱴ ᱮᱜᱽᱨᱳᱞ,ᱥᱴᱚᱞ ᱠᱟᱱᱟ ᱤᱧ ᱫᱚ ᱯᱷᱟᱹᱥᱲᱟᱵᱟᱫᱽ ᱠᱷᱚᱱᱤᱧ ᱢᱮᱱᱮᱫᱟ ᱡᱮ ᱢᱤᱫ ᱯᱞᱮᱴ ᱮᱜᱽᱨᱳᱞ
bench/clips/public/sat/indicvoices-sat_01073_8f848842_0973_45f6_8e2f_a8ad178ae31f_0_c.wav,sat,sat-to-hi,6.29,False,2463.7,1047.0,1023.0,380.0,2450.0,model,piper,285228,,0.171,0.385,ᱟᱵᱚᱣᱟᱜ ᱚᱞ ᱪᱤᱠᱤ ᱵᱷᱟᱥᱟ ᱛᱮᱦᱚᱸ ᱥᱟᱱᱛᱟᱲᱤ ᱵᱷᱟᱥᱟ ᱛᱮᱦᱚᱸ ᱯᱟᱲᱦᱟᱲᱦᱟᱣ ᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱠᱟᱱᱟ ᱱᱚᱰᱮ,ᱟᱨ ᱟᱵᱚᱣᱟᱜ ᱚᱞ ᱪᱤᱠᱤ ᱵᱷᱟᱥᱟ ᱛᱮᱦᱚᱸ ᱢᱟᱱᱮ ᱥᱟᱱᱛᱟᱞᱤ ᱵᱷᱟᱥᱟ ᱛᱮᱦᱚᱸ ᱯᱟᱲᱦᱟᱣ ᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱟᱠᱟᱱᱟ ᱱᱚᱰᱮ
bench/clips/public/sat/indicvoices-sat_01094_d10d69bc_f3b1_426f_b449_102c57f50818_1_c.wav,sat,sat-to-hi,3.81,False,1912.1,697.0,924.0,277.0,1898.0,model,piper,123436,,0.654,0.556,<unintelligible> ᱟᱫᱚ ᱚᱱᱟ ᱤᱭᱟᱹ ᱠᱚ ᱯᱷᱚᱨᱚᱢ ᱠᱚ ᱦᱟᱴᱤᱧ ᱧᱚᱜ,ᱟᱫᱚ ᱚᱱᱟ ᱥᱚᱵᱡᱤ ᱠᱚ ᱯᱷᱚᱞᱚᱱ ᱠᱚ ᱵᱤᱥᱤ ᱦᱩᱭᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_01125_8ef41cd6_84da_43d1_84c4_825e803c4016_0_c.wav,sat,sat-to-hi,5.06,False,2145.5,772.0,1040.0,320.0,2132.0,model,piper,172588,,0.093,0.182,ᱟᱨ ᱚᱱᱟ ᱥᱟᱶ ᱟᱹᱞᱩ ᱥᱤᱯᱤ ᱛᱟᱸᱦᱮᱱ ᱠᱟᱱᱟ ᱢᱟᱱᱮ ᱟᱹᱞᱩ ᱞᱮ ᱥᱤᱯᱤᱭᱮᱫᱟ,ᱟᱨ ᱚᱱᱟ ᱥᱟᱶ ᱚᱱᱟ ᱟᱹᱞᱩ ᱥᱤᱯᱤ ᱛᱟᱦᱮᱱ ᱠᱟᱱᱟ ᱢᱟᱱᱮ ᱟᱹᱞᱩ ᱞᱮ ᱥᱤᱯᱤᱭᱮᱫᱟ
bench/clips/public/sat/indicvoices-sat_01174_4785074604114086_chunk_20.wav,sat,sat-to-hi,5.44,False,2051.7,884.0,434.0,719.0,2036.0,model,piper,93228,,0.0,0.0,ᱢᱚᱱᱮ ᱠᱚᱭ ᱜᱚᱦᱚᱲ ᱛᱟᱠᱚ ᱢᱟ,ᱢᱚᱱᱮ ᱠᱚᱭ ᱜᱚᱦᱚᱲ ᱛᱟᱠᱚ ᱢᱟ
bench/clips/public/sat/indicvoices-sat_01182_4785074604088389_chunk_7.wav,sat,sat-to-hi,6.2,False,2166.0,960.0,824.0,369.0,2153.0,model,piper,157740,,0.119,0.154,ᱟᱨ ᱠᱤᱪᱷᱩ ᱪᱟᱥᱵᱟᱥ ᱦᱚᱸ ᱱᱚᱣᱟ ᱩᱯᱚᱨ ᱯᱩᱨᱵᱚ ᱱᱟᱠᱷᱟ ᱫᱚ ᱠᱷᱩᱵ ᱵᱷᱟᱹᱜᱤ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ,ᱟᱨ ᱠᱤᱪᱷᱩ ᱪᱟᱥᱵᱟᱥ ᱦᱚᱸ ᱱᱚᱣᱟ ᱯᱩᱨᱵᱚ ᱱᱟᱠᱷᱟ ᱫᱚ ᱠᱷᱩᱵ ᱵᱷᱟᱹᱜᱤ ᱜᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ
bench/clips/public/sat/indicvoices-sat_01184_4785074604088389_chunk_9.wav,sat,sat-to-hi,8.98,False,2550.4,1175.0,1015.0,347.0,2537.0,model,piper,265260,,0.112,0.235,ᱚᱱᱰᱮ ᱠᱷᱚᱱ ᱦᱮᱸᱫᱮ ᱯᱟᱛᱷᱚᱨ ᱠᱚ ᱨᱟᱠᱟᱵᱽ ᱮᱫᱟ ᱡᱟᱦᱟᱸ ᱯᱟᱛᱷᱚᱨ ᱫᱚ ᱟᱵᱚᱣᱟᱜ ᱵᱤᱵᱷᱤᱱᱱᱚ ᱵᱤᱞᱰᱤᱝ ᱠᱚᱨᱮᱜ ᱠᱟᱹᱢᱤ ᱞᱟᱜᱟᱜ ᱠᱟᱱᱟ,ᱚᱱᱰᱮ ᱠᱷᱚᱱ ᱚᱱᱮ ᱦᱮᱸᱫᱮ ᱯᱟᱛᱷᱚᱨ ᱠᱚ ᱨᱟᱠᱟᱵ ᱮᱫᱟ ᱡᱟᱦᱟᱸ ᱯᱟᱛᱷᱚᱨ ᱫᱚ ᱟᱵᱚᱣᱟᱜ ᱱᱚᱣᱟ ᱵᱤᱵᱷᱤᱱᱱᱚ ᱵᱤᱞᱰᱤᱝ ᱠᱚᱨᱮ ᱠᱟᱹᱢᱤ ᱞᱟᱜᱟᱜ ᱠᱟᱱᱟ
bench/clips/public/sat/indicvoices-sat_01204_4785074604091911_chunk_6.wav,sat,sat-to-hi,4.68,False,2037.6,851.0,647.0,528.0,2026.0,model,piper,110124,,0.045,0.375,ᱥᱟᱵ ᱠᱟᱛᱮᱫ ᱜᱮ ᱠᱷᱟᱹᱨᱟᱹᱭ ᱠᱚᱨᱮᱞᱮ ᱵᱷᱚᱨᱟᱣ ᱠᱮᱫ ᱠᱚᱜᱮ,ᱥᱟᱵ ᱠᱟᱛᱮᱫ ᱜᱮ ᱠᱷᱟᱹᱞᱟᱹᱭ ᱠᱚᱨᱮ ᱞᱮ ᱵᱷᱚᱨᱟᱣ ᱠᱮᱫ ᱠᱚᱜᱮ
bench/clips/public/sat/indicvoices-sat_01212_4785074604091598_chunk_4.wav,sat,sat-to-hi,4.16,False,1897.9,656.0,746.0,484.0,1886.0,model,piper,79404,,0.036,0.4,ᱤᱭᱟᱹ ᱟᱨᱡᱟᱣ ᱫᱟᱠᱚ ᱟᱭᱢᱟᱼᱟᱭᱢᱟ ᱠᱚ,ᱤᱭᱟᱹ ᱟᱨᱡᱟᱣ ᱫᱟᱠᱚ ᱟᱭᱢᱟ ᱟᱭᱢᱟ ᱠᱚ
bench/clips/public/sat/indicvoices-sat_01300_21e59412_721c_4270_b6df_3d6cd10b9687_0_c.wav,sat,sat-to-hi,5.73,False,2020.5,886.0,874.0,246.0,2006.0,model,piper,124972,,0.339,0.615,ᱦᱮᱸ ᱚᱻ ᱛᱟᱞᱦᱮ ᱟᱞᱮ ᱡᱮᱦᱮᱛᱩ ᱱᱚᱰᱮ ᱤᱧ ᱮᱥᱠᱟᱨ ᱫᱚ ᱵᱟᱝ ᱟ ᱜᱚᱴᱟ ᱴᱚᱞᱟ,ᱦᱮᱸ ᱛᱟᱦᱚᱞᱮ ᱟᱞᱮ ᱡᱮᱦᱮᱛᱩ ᱱᱚᱸᱰᱮ ᱢᱤᱥᱠᱟᱴᱟᱝ ᱜᱚᱴᱟ ᱴᱚᱞᱟ
bench/clips/public/sat/indicvoices-sat_01339_4785074604091525_chunk_5.wav,sat,sat-to-hi,3.33,False,1882.2,661.0,924.0,285.0,1870.0,model,piper,119852,,0.106,0.333,ᱟᱫᱚ ᱥᱟᱱᱛᱟᱲ ᱠᱚᱫᱚ ᱛᱤᱥ ᱦᱚᱸ ᱢᱩᱨᱛᱤ ᱯᱩᱡᱟᱹ ᱫᱚ ᱵᱟᱹᱱᱩᱜᱼᱟ,ᱟᱫᱚ ᱥᱟᱱᱛᱟᱲ ᱠᱚᱣᱟᱜ ᱫᱚ ᱛᱤᱥᱦᱚᱸ ᱢᱩᱨᱛᱤ ᱯᱩᱡᱟᱹ ᱫᱚ ᱵᱟᱹᱱᱩᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_01350_4785074604091525_chunk_16.wav,sat,sat-to-hi,7.17,False,2454.6,1114.0,965.0,363.0,2442.0,model,piper,265772,,0.126,0.435,ᱚᱱᱟ ᱞᱮᱠᱷᱟ ᱡᱚᱠᱷᱟᱨᱮᱠᱚ ᱥᱩᱨᱩᱜᱼᱟ ᱟᱨᱠᱚ ᱯᱩᱡᱟᱹ ᱟᱸᱜᱟᱭᱟ ᱱᱤᱭᱚᱢ ᱠᱟᱹᱱᱩᱱ ᱨᱮ ᱟᱹᱰᱤ ᱢᱚᱸᱡᱽ ᱢᱮᱱᱟᱜ ᱛᱟᱠᱚᱭᱟ ᱟᱨ ᱫᱤᱠᱩ ᱠᱚ ᱢᱮᱱ ᱮᱫᱟ ᱟᱵᱚ ᱦᱚᱵᱚ ᱯᱩᱡᱟᱹ ᱟᱸᱜᱟᱜᱼᱟ,ᱚᱱᱟ ᱞᱮᱠᱷᱟ ᱡᱚᱠᱷᱟ ᱠᱚ ᱥᱩᱨᱩᱜᱼᱟ ᱟᱨ ᱠᱚ ᱯᱩᱡᱟᱹ ᱟᱜᱟᱜ ᱱᱤᱭᱚᱢ ᱠᱟᱱᱟ ᱟᱹᱰᱤ ᱢᱚᱸᱡᱽ ᱢᱮᱱᱟᱜ ᱛᱟᱠᱚᱣᱟ ᱟᱨ ᱫᱤᱠᱩ ᱠᱚ ᱢᱮᱱ ᱮᱫᱟ ᱟᱵᱚ ᱦᱚᱸᱵᱚᱱ ᱯᱩᱡᱟᱹ ᱟᱜᱟᱜᱼᱟ
bench/clips/public/sat/indicvoices-sat_01407_4785074604091543_chunk_6.wav,sat,sat-to-hi,6.69,False,2119.7,888.0,850.0,370.0,2108.0,model,piper,152108,,0.0,0.0,ᱜᱟᱰᱟ ᱫᱚ ᱢᱟᱭᱟᱢ ᱛᱮ ᱟᱹᱛᱩ ᱞᱮᱱᱟ ᱩᱱᱨᱮ ᱤᱝᱨᱮᱡᱽ ᱥᱚᱨᱠᱟᱨᱮ ᱢᱮᱱ ᱠᱮᱫᱟ,ᱜᱟᱰᱟ ᱫᱚ ᱢᱟᱭᱟᱢ ᱛᱮ ᱟᱹᱛᱩ ᱞᱮᱱᱟ ᱩᱱᱨᱮ ᱤᱝᱨᱮᱡᱽ ᱥᱚᱨᱠᱟᱨᱮ ᱢᱮᱱ ᱠᱮᱫᱟ
bench/clips/public/sat/indicvoices-sat_01464_4785074604083843_chunk_27.wav,sat,sat-to-hi,6.45,False,2159.5,962.0,641.0,544.0,2147.0,model,piper,127532,,0.05,0.375,ᱤᱞ ᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱚᱱᱟ ᱵᱟᱦᱟ ᱵᱮᱱᱟᱣ ᱠᱟᱛᱮᱫ ᱛᱟᱨᱯᱚᱨ,ᱤᱞᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱚᱱᱟ ᱵᱟᱦᱟ ᱵᱮᱱᱟᱣ ᱠᱟᱛᱮᱜ ᱛᱟᱨᱯᱚᱨ
bench/clips/public/sat/indicvoices-sat_01467_4785074604083843_chunk_30.wav,sat,sat-to-hi,3.31,False,1754.8,598.0,526.0,618.0,1741.0,model,piper,73260,,0.059,0.25,ᱟᱫᱚ ᱱᱚᱶᱟ ᱡᱚᱫᱤ ᱟᱵᱚ,ᱟᱫᱚ ᱱᱚᱣᱟ ᱡᱚᱫᱤ ᱟᱵᱚ
bench/clips/public/sat/indicvoices-sat_01469_4785074604083843_chunk_32.wav,sat,sat-to-hi,6.56,False,2275.3,967.0,984.0,310.0,2262.0,model,piper,186924,,0.03,0.154,ᱟᱵᱚ ᱫᱚ ᱟᱵᱚᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚᱦᱚᱸ ᱱᱚᱶᱟ ᱠᱚ ᱪᱮᱫ ᱟᱠᱚ ᱦᱩᱭᱩᱜ ᱛᱟᱵᱚᱱᱟ ᱫᱟᱸᱥᱟᱭ ᱦᱚᱸ,ᱟᱵᱚ ᱫᱚ ᱟᱵᱚᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚᱦᱚᱸ ᱱᱚᱣᱟ ᱠᱚ ᱪᱮᱫ ᱟᱠᱚ ᱦᱩᱭᱩᱜ ᱛᱟᱵᱳᱱᱟ ᱫᱟᱸᱥᱟᱭ ᱦᱚᱸ
bench/clips/public/sat/indicvoices-sat_01493_4785074604127015_chunk_1.wav,sat,sat-to-hi,8.13,False,2471.7,1094.0,921.0,441.0,2457.0,model,piper,315948,,0.061,0.2,ᱥᱩᱡᱟᱛᱟ ᱪᱚᱬᱮ ᱢᱳᱵᱟᱭᱤᱞ ᱤᱫᱤ ᱠᱟᱛᱮ ᱵᱷᱟᱹᱜᱮ ᱟᱨ ᱪᱮᱫ ᱞᱮᱠᱟ ᱵᱟᱹᱲᱤᱡ ᱤᱫᱤ ᱠᱟᱛᱮᱫ ᱞᱟᱹᱭ ᱟᱸᱡᱚᱢᱤᱧ ᱢᱮᱥᱮ,ᱥᱩᱡᱟᱛᱟ ᱪᱚᱬᱮ ᱢᱳᱵᱟᱭᱤᱞ ᱤᱫᱤ ᱠᱟᱛᱮ ᱵᱷᱟᱜᱮ ᱟᱨ ᱪᱮᱫ ᱞᱮᱠᱟ ᱵᱟᱹᱲᱤᱡ ᱤᱫᱤ ᱠᱟᱛᱮ ᱞᱟᱹᱭ ᱟᱡᱚᱢᱟᱹᱧ ᱢᱮᱥᱮ
bench/clips/public/sat/indicvoices-sat_01539_4785074604105149_chunk_3.wav,sat,sat-to-hi,6.59,False,2202.7,1029.0,871.0,290.0,2191.0,model,piper,173612,,0.014,0.077,ᱱᱚᱣᱟ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮᱜᱮ ᱤᱧᱟᱹᱜ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱫᱤᱥᱚᱢ ᱨᱮ ᱱᱚᱣᱟ ᱵᱚᱱᱫᱽ ᱫᱚ ᱞᱟᱹᱠᱛᱤᱧ ᱢᱚᱱᱮᱭᱟ,ᱱᱚᱣᱟ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮᱜᱮ ᱤᱧᱟᱹᱜ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱫᱤᱥᱚᱢ ᱨᱮ ᱱᱚᱣᱟ ᱵᱚᱱᱫᱷ ᱫᱚ ᱞᱟᱹᱠᱛᱤᱧ ᱢᱚᱱᱮᱭᱟ
bench/clips/public/sat/indicvoices-sat_01571_4785074604082902_chunk_4.wav,sat,sat-to-hi,6.74,False,2255.2,957.0,841.0,445.0,2243.0,model,piper,116780,,0.018,0.083,ᱩᱛᱱᱟᱹᱜ ᱠᱟᱱ ᱠᱷᱚᱵᱚᱨ ᱠᱚ ᱧᱮᱞ ᱠᱟᱛᱮᱫ ᱵᱚᱱ ᱦᱩᱫᱤᱥ ᱧᱟᱢ ᱮᱫᱟ ᱟᱵᱚ ᱦᱚᱸ,ᱩᱛᱱᱟᱹᱜ ᱠᱟᱱ ᱠᱷᱚᱵᱚᱨ ᱠᱚ ᱧᱮᱞ ᱠᱟᱛᱮ ᱵᱚᱱ ᱦᱩᱫᱤᱥ ᱧᱟᱢ ᱮᱫᱟ ᱟᱵᱚ ᱦᱚᱸ
