set,clip,words,chunks,asr_ms,nmt_ms,tts_ms,full_ms,first_audio_ms,last_audio_ms,stalls,chunk_vs_whole_chrf,recognized,whole,chunked
public,bench/clips/public/hi/fleurs-hi_00282_2006.wav,18,3,796,511,677,1983,1467,3020,0,65.4,कैल्शियम और पोटैशियम जैसे तत्त्वों को धातु माना जाता है बेशक चांदी और सोने जैसी धातुए भी हैं,"ᱠᱮᱞᱥᱤᱭᱟᱢ ᱟᱨ ᱯᱮᱴᱟᱥᱤᱭᱟᱢ ᱞᱮᱠᱟᱱ ᱟᱭᱴᱮᱢ ᱠᱚ ᱢᱮᱞᱟᱱ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱚᱱᱟ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱨᱩᱯᱟᱹ ᱟᱨ ᱥᱳᱱᱟ ᱞᱮᱠᱟᱱ ᱢᱮᱞᱟᱱ ᱦᱚᱸ ᱾",ᱠᱮᱞᱥᱤᱭᱟᱢ ᱟᱨ ᱯᱮᱴᱟᱥᱤᱭᱟᱢ ᱞᱮᱠᱟᱱ ᱟᱭᱴᱮᱢ ᱠᱚ ᱾ | ᱢᱮᱛᱟᱞ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱨᱩᱯᱟᱹ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱟᱨ ᱥᱳᱱᱟ ᱞᱮᱠᱟᱱ ᱢᱮᱛᱟᱞ ᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00286_1994.wav,21,3,892,630,564,2086,1457,2953,0,68.7,य कहने की कोई जरूरत नहीं है कि यदि आप रोमांस लैंग्वेज जानते हैं तो आपके लिए पुर्तगाली सीखना आसान होगा,"ᱟᱢ ᱡᱩᱫᱤ ᱨᱳᱱᱚᱥ ᱯᱟᱹᱨᱥᱤᱢ ᱵᱟᱰᱟᱭᱚᱜᱼᱟ, ᱮᱱᱠᱷᱟᱱ ᱯᱳᱨᱴᱩᱡᱤᱡ ᱥᱮᱪ ᱠᱚᱨᱟᱣ ᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱟᱞᱜᱟ ᱦᱩᱭᱩᱜᱼᱟ, ᱱᱚᱶᱟ ᱞᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱵᱟᱝ ᱢᱮᱱᱟᱜᱼᱟ ᱾",ᱤᱭᱟ ᱞᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱵᱟᱝ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱢ ᱡᱩᱫᱤ ᱨᱳᱱᱚᱢ ᱯᱟᱹᱨᱥᱤ ᱮ ᱵᱟᱰᱟᱭᱚᱜᱼᱟ ᱾ | ᱚᱱᱟᱛᱮ ᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱯᱳᱨᱴᱩᱡᱤᱡ ᱥᱮᱪ ᱠᱚᱨᱟᱣ ᱫᱚ ᱟᱞᱜᱟ ᱦᱩᱭᱩᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00293_1851.wav,21,3,840,410,586,1837,1708,2863,0,62.1,चीरधाराएं समुद्र तट पर लगाकर लौटने वाली लहरों का प्रवाह होता है अक्सर एक चट्टान या इसी तरह के पदार्थों पर,ᱥᱩᱨ ᱨᱮ ᱪᱮᱨᱟᱭ ᱫᱚᱦᱚ ᱠᱟᱛᱮ ᱨᱩᱣᱟᱹᱲ ᱦᱮᱡ ᱟᱠᱟᱱ ᱞᱟᱹᱞᱤᱥ ᱠᱚ ᱡᱟᱣᱜᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱥᱮ ᱚᱱᱟ ᱞᱮᱠᱟᱱ ᱩᱯᱟᱹᱭ ᱪᱮᱛᱟᱱ ᱨᱮ ᱪᱟᱞᱟᱣᱚᱜᱼᱟ ᱾,ꯁꯃꯨꯗ ꯭ ꯔ ᱥᱩᱨ ᱨᱮ ᱜᱷᱟᱹᱞ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱞᱤᱥ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱨᱩᱣᱟᱹᱲ ᱦᱮᱡ ᱟᱠᱟᱱ ᱞᱟᱹᱞᱥ ᱠᱚ ᱾ | ᱰᱟᱣᱩᱱᱞᱳ ᱫᱚ ᱡᱟᱣᱜᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱷᱤᱨᱤ ᱾ | ᱵᱟᱝᱠᱷᱟᱱ ᱚᱱᱟ ᱞᱮᱠᱟᱱ ᱩᱯᱟᱹᱭ ᱪᱮᱛᱟᱱ ᱨᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00294_1661.wav,23,4,850,506,754,2109,1476,3658,0,64.2,यह कहते हुए कि वे चीन के आर्थिक उत्पादन के आधार पर बनाए जाएंगे उन्होंने कटौती के लिए कोई आंकड़ा निर्धारित नहीं किया,ᱪᱤᱱ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱣᱰᱤ ᱟᱹᱨᱤ ᱵᱮᱱᱟᱣ ᱪᱮᱛᱟᱱ ᱴᱮᱦᱟᱴ ᱠᱟᱛᱮ ᱱᱚᱶᱟ ᱠᱚ ᱵᱮᱱᱟᱣ ᱦᱳᱭᱳᱜᱼᱟ ᱢᱮᱱᱛᱮ ᱞᱟᱹᱭ ᱠᱟᱛᱮ ᱩᱱᱤ ᱫᱚ ᱠᱚᱢ ᱞᱟᱹᱜᱤᱫ ᱡᱟᱦᱟᱱ ᱞᱮᱠᱷᱟ ᱵᱟᱝ ᱮ ᱜᱚᱴᱟ ᱞᱮᱫᱟ ᱾,"ᱞᱟᱹᱭ ᱞᱮᱫᱟᱭ ᱡᱮ, ᱩᱱᱠᱩ ᱫᱚ | ᱪᱤᱱ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱣᱰᱤ ᱟᱹᱨᱤ ᱵᱮᱱᱟᱣ ᱪᱮᱛᱟᱱ ᱴᱮᱦᱟᱴ ᱠᱟᱛᱮ ᱾ | ᱠᱚᱢ ᱞᱟᱹᱜᱤᱫ ᱩᱱᱠᱩ ᱫᱚ ᱵᱮᱱᱟᱣ ᱦᱳᱭᱳᱜᱼᱟ ᱾ | ᱡᱟᱦᱟᱱ ᱞᱮᱠᱷᱟ ᱵᱟᱝ ᱮᱢ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾"
public,bench/clips/public/hi/fleurs-hi_00295_1691.wav,23,3,741,602,636,1980,1536,2491,0,84.2,चुनिंदा रूट पर बड़ी कंपनियों के खुद के विमान हैं लेकिन अन्य रूट पर और छोटे फर्म के लिए यह एक समस्या है,ᱵᱟᱪᱷᱱᱟᱣ ᱰᱟᱦᱟᱨ ᱨᱮ ᱢᱟᱨᱟᱝ ᱠᱳᱢᱯᱟᱱᱤ ᱠᱚᱣᱟᱜ ᱟᱡᱟᱜ ᱵᱤᱨᱚᱛᱚᱛᱛᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱮᱴᱟᱜ ᱰᱟᱦᱟᱨ ᱨᱮ ᱟᱨ ᱦᱩᱰᱤᱧ ᱯᱷᱟᱨᱢ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱱᱟᱴ ᱠᱟᱱᱟ ᱾,ᱵᱟᱪᱷᱱᱟᱣ ᱰᱟᱦᱟᱨ ᱨᱮ ᱢᱟᱨᱟᱝ ᱠᱳᱢᱯᱟᱱᱤ ᱠᱚᱣᱟᱜ ᱟᱡᱟᱜ ᱵᱤᱨᱚᱛᱚᱛᱛᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱢᱮᱱᱠᱷᱟᱱ ᱮᱴᱟᱜ ᱰᱟᱦᱟᱨ ᱨᱮ ᱾ | ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱰᱤᱧ ᱯᱷᱟᱨᱢ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱟᱱᱟᱴ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00303_1821.wav,14,2,759,603,474,1836,1669,2445,0,56.0,मस्तिष्क विकृति और व्यवहार के बीच संबं्ध अनुसंधन में वैज्ञानिकों का समर्थन करते हैं,ᱵᱨᱮᱱᱰᱨᱳᱜᱽ ᱟᱨ ᱵᱮᱶᱦᱟᱨ ᱢᱩᱫ ᱨᱮ ᱡᱳᱜᱟᱡᱳᱜ ᱛᱚᱞᱟᱥ ᱨᱮ ᱵᱤᱨᱟᱹᱫᱟᱹᱞᱤ ᱠᱚᱣᱟᱜ ᱜᱚᱲᱚ ᱠᱚ ᱮᱢᱼᱟ ᱾,ᱢᱚᱱ ᱨᱮᱭᱟᱜ ᱵᱮᱼᱲᱤᱪᱟᱹᱨ ᱟᱨ ᱵᱚᱱᱚᱫᱚᱞ ᱢᱩᱫᱨᱮ ᱡᱳᱜᱟᱡᱳᱜ ᱾ | ᱛᱚᱞᱟᱥ ᱨᱮ ᱵᱤᱨᱟᱹᱫᱟᱹᱞᱤ ᱠᱚᱣᱟᱜ ᱜᱚᱲᱚ ᱮᱢ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00306_1871.wav,11,2,724,456,573,1753,1504,1986,0,88.7,मध्य पूर्व की गर्म जलवायु में घर उतना जरूरी नहीं था,ᱢᱚᱫᱚᱞ ᱯᱩᱨᱵᱚ ᱨᱮᱭᱟᱜ ᱜᱳᱨᱟᱢ ᱦᱚᱭᱦᱩᱫᱥᱤᱫ ᱨᱮ ᱚᱲᱟᱜ ᱫᱚ ᱚᱱᱟ ᱞᱮᱠᱟ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,ᱢᱚᱫᱚᱞ ᱯᱩᱨᱵᱚ ᱨᱮᱭᱟᱜ ᱜᱳᱨᱟᱢ ᱦᱚᱭᱦᱩᱫᱥᱤᱫ ᱨᱮ ᱾ | ᱚᱲᱟᱜ ᱫᱚ ᱚᱱᱟ ᱞᱮᱠᱟ ᱞᱟᱹᱠᱛᱤ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00313_1728.wav,13,2,818,595,455,1868,1750,2618,0,63.7,गोभी का जूस अमलीय या आधारभूत रसायन के आधार पर रंग बदलता है,ᱠᱟᱵᱟᱡᱤ ᱨᱮᱭᱟᱜ ᱡᱩᱥ ᱮᱥᱤᱠᱟᱞᱤᱠ ᱥᱮ ᱵᱮᱹᱥᱰ ᱠᱤᱢᱤᱥᱴᱨᱤᱠ ᱪᱮᱛᱟᱱ ᱴᱮᱦᱟᱴ ᱠᱟᱛᱮ ꯃꯆꯨ ᱵᱚᱱᱚᱫᱚᱞᱚᱜᱼᱟ ᱾,ᱠᱟᱵᱟᱡᱤ ᱨᱮᱭᱟᱜ ᱡᱩᱥ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱵᱮᱼᱵᱟᱹᱛᱤᱞ ᱥᱮ ᱵᱮᱼᱵᱮᱹᱥᱰ ᱾ | ᱨᱚᱥᱤᱭᱟᱱᱟᱜ ᱪᱮᱛᱟᱱ ᱴᱮᱦᱟᱴ ᱠᱟᱛᱮ ꯃꯆꯨ ᱵᱚᱱᱚᱫᱚᱞᱚᱜᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00326_1976.wav,16,3,657,746,418,1821,1458,3112,0,46.4,मध्यक्रम के बल्लेबा सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और सतकीय साझेदारी बनाई,ᱛᱟᱞᱟᱼᱠᱳᱟᱨᱰ ᱨᱮᱱ ᱵᱮᱴᱥᱢᱮᱱ ᱥᱟᱪᱤᱱ ᱴᱮᱱᱰᱩᱞᱠᱚᱨ ᱟᱨ ᱨᱟᱡᱩᱞ ᱫᱨᱟᱵᱤᱰ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱮ ᱩᱫᱩᱜ ᱥᱚᱫᱚᱨ ᱞᱮᱫᱟ ᱟᱨ ᱢᱤᱫ ᱱᱟᱯᱟᱭ ᱦᱟᱹᱴᱤᱧ ᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱾,ᱛᱟᱞᱟ ᱚᱰᱟᱨ ᱵᱮᱴᱥᱢᱮᱱ ᱥᱟᱪᱤᱱ ᱴᱮᱱᱰᱚᱞᱠᱚᱨ ᱾ | ᱟᱨ ᱨᱟᱡᱩᱞ ᱫᱨᱟᱵᱤᱰ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱮ ᱠᱚᱨᱟᱣ ᱟᱠᱟᱫᱟ ᱾ | ᱟᱨ ᱢᱤᱫ ᱥᱟᱼᱥᱟᱼᱥᱟ -ᱥᱟᱼᱣᱟᱼᱥᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00327_1910.wav,14,2,594,377,651,1623,802,1617,0,77.2,ऐसा माना जाता है कि पेरिस की निवासी अहंकारी असभ्य और अभिमानी होते हैं,ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ ᱯᱮᱨᱤᱥ ᱨᱮᱱ ᱦᱚᱲᱠᱚ ᱫᱚ ᱚᱵᱷᱟᱵᱽ ᱟᱱ ᱟᱨ ᱚᱵᱷᱟᱵ ᱟᱱ ᱾,ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱱᱚᱶᱟ ᱫᱚ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ ᱯᱮᱨᱤᱥ ᱨᱮᱱ ᱦᱚᱲᱠᱚ ᱫᱚ ᱚᱵᱷᱟᱵᱽ ᱟᱱ ᱟᱨ ᱜᱳᱨᱰ ᱾
public,bench/clips/public/hi/fleurs-hi_00336_1791.wav,13,2,542,415,621,1578,1318,2019,0,69.6,चीजों पर कुछ बनाकर या खरोच कर इस जगह को नुकसान न पहुंचाए,ᱡᱤᱱᱤᱥ ᱠᱚ ᱪᱮᱛᱟᱱ ᱨᱮ ᱠᱤᱪᱷᱩ ᱵᱮᱱᱟᱣ ᱥᱮ ᱠᱷᱟᱹᱨᱰᱩ ᱠᱟᱛᱮ ᱱᱚᱶᱟ ᱴᱷᱟᱶ ᱫᱚ ᱵᱟᱝ ᱜᱷᱟᱹᱞ ᱢᱮ ᱾,ᱡᱤᱱᱤᱥ ᱠᱚ ᱪᱮᱛᱟᱱ ᱨᱮ ᱠᱤᱪᱷᱩ ᱵᱮᱱᱟᱣ ᱥᱮ ᱠᱷᱚᱞᱟᱣ ᱢᱮ ᱾ | ᱠᱚᱨ ᱱᱚᱶᱟ ᱴᱷᱟᱶ ᱫᱚ ᱵᱟᱝ ᱦᱟᱹᱱ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00343_1860.wav,13,2,593,372,722,1687,1406,2353,0,82.6,राज्यपाल के कार्यालय ने बताया कि घायलों में से उन्नीस पुलिस अधिकारी थे,"ᱯᱚᱱᱚᱛ ᱥᱟᱥᱚᱱᱤᱭᱟᱹ ᱟᱜ ᱠᱟᱹᱢᱤ ᱚᱲᱟᱜ ᱨᱮ ᱵᱟᱰᱟᱭ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱡᱮ, ᱜᱷᱟᱹᱞ ᱟᱠᱟᱱ ᱦᱚᱲ ᱠᱚ ᱢᱩᱫᱨᱮ 19 ᱦᱚᱲ ᱯᱩᱞᱤᱥ ᱚᱯᱷᱤᱥᱟᱨ ᱾",ᱯᱚᱱᱚᱛ ᱥᱟᱥᱚᱱᱤᱭᱟᱹ ᱟᱜ ᱠᱟᱹᱢᱤ ᱚᱲᱟᱜ ᱨᱮ ᱵᱟᱰᱟᱭ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾ | ᱚᱱᱟ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ ᱜᱷᱟᱹᱞ ᱟᱠᱟᱱ ᱦᱚᱲ ᱠᱚ ᱢᱩᱫᱽᱨᱮ 19 ᱦᱚᱲ ᱯᱩᱞᱤᱥ ᱚᱯᱷᱤᱥᱟᱨ ᱠᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00349_1692.wav,17,2,752,692,12,1456,998,1091,0,76.6,जापान की परमाणु एजेंसी के अनुसार प्लांट में रेडियोधर्मी सीजियम और आयोडीन की पहचान की गई है,"ᱡᱚᱯᱚᱱ ᱨᱮᱭᱟᱜ ᱱᱤᱭᱩᱠᱞᱤᱭᱟᱨ ᱮᱡᱮᱱᱥᱤ ᱟᱜ ᱠᱟᱛᱷᱟ ᱞᱮᱠᱟᱛᱮ, پلانᱴ ᱨᱮ ᱨᱮᱰᱤᱣᱳᱭᱮᱴᱤᱠ ᱥᱤᱡᱤᱭᱟᱢ ᱟᱨ ᱟᱭᱳᱰᱤᱱ ᱪᱤᱱᱦᱟᱹ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾","ᱡᱚᱯᱚᱱ ᱨᱮᱭᱟᱜ ᱯᱮᱹᱞᱩᱠᱤᱭᱟᱨ ᱮᱡᱮᱱᱥᱤ ᱞᱮᱠᱟᱛᱮ, پلانᱴ ᱨᱮ ᱨᱮᱰᱤᱣᱳᱭᱮᱴᱤᱠ ᱥᱤᱡᱤᱭᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱾ | ᱟᱨ ᱟᱭᱳᱰᱤᱱ ᱪᱤᱱᱦᱟᱹ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾"
public,bench/clips/public/hi/fleurs-hi_00352_1840.wav,29,4,811,510,795,2116,1413,3766,0,66.5,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोग देखने आते थे,"ᱛᱚᱛᱮᱹᱞᱤ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱟᱭᱢᱟ ᱥᱟᱦᱟᱨ ᱟᱨ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱦᱤᱸᱥ ᱨᱮ, ᱢᱩᱲᱩᱫ ᱞᱮᱠᱟᱛᱮ ᱯᱳᱞᱮᱱᱰ ᱨᱮ, ᱟᱹᱰᱤ ᱜᱟᱱ ᱦᱚᱲ ᱠᱚ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱱᱚᱶᱟ ᱞᱮᱠᱟᱱ ᱥᱮᱴᱚᱯ ᱠᱚ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱾","ᱛᱚᱛᱮᱹᱞᱤ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱟᱭᱢᱟ ᱥᱟᱦᱟᱨ ᱾ | ᱟᱨ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱮᱴᱟᱜ ᱦᱤᱸᱥ ᱨᱮ, ᱵᱤᱥᱮᱥᱠᱟᱭᱛᱮ ᱾ | ᱯᱳᱞᱮᱱᱰ ᱨᱮ ᱱᱚᱶᱟ ᱞᱮᱠᱟᱱ ᱥᱮᱴᱚᱯ ᱵᱮᱱᱟᱣ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾ | ᱡᱟᱦᱟᱸᱭ ᱠᱚ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱟᱭᱢᱟ ᱦᱚᱲ ᱠᱚ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾"
public,bench/clips/public/hi/fleurs-hi_00354_1947.wav,23,4,926,559,643,2128,1542,3556,0,48.8,टुकड़ियों के पहुंचने से पहले अठारह सौ के दशक से हैती का कभी भी बीमारियों से जुड़ी समस्याओं से सामना नहीं हुआ था,ᱜᱟᱫᱮᱞ ᱠᱚ ᱥᱮᱴᱮᱨ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱥᱮᱨᱢᱟ ᱠᱷᱚᱱ ᱦᱟᱭᱴᱤ ᱫᱚ ᱪᱮᱫᱦᱚᱸ ᱨᱳᱜᱽ ᱥᱟᱞᱟᱜ ᱡᱳᱜᱟᱡᱳᱜ ᱨᱮᱭᱟᱜ ᱟᱱᱟᱴ ᱵᱟᱝ ᱠᱚ ᱦᱟᱢᱮᱴ ᱞᱮᱫᱟ ᱾,ᱜᱟᱫᱮᱞ ᱠᱚ ᱥᱮᱴᱮᱨ ᱢᱟᱲᱟᱝ ᱜᱮᱞ ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱾ | ᱥᱟᱭ ᱨᱮᱭᱟᱜ ᱜᱮᱞᱟᱝ ᱠᱷᱚᱱ ᱦᱟᱭᱴᱤ ᱨᱮᱭᱟᱜ ᱾ | ᱡᱟᱦᱟᱸ ᱚᱠᱛᱮ ᱜᱮ ᱨᱳᱜᱽ ᱥᱟᱞᱟᱜ ᱥᱮᱞᱮᱫ ᱛᱟᱦᱮᱸᱱᱟ ᱾ | ᱟᱱᱟᱴ ᱠᱚ ᱥᱟᱢᱟᱝ ᱫᱟᱯᱨᱟᱢ ᱵᱟᱝ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00359_1839.wav,12,2,807,339,611,1757,1474,2180,0,54.6,स्कींग मार्ग को एक हाइकिंग लंबी पैदल यात्रा मार्ग जैसा ही सोचें,ᱥᱠᱤᱭᱤᱝ ᱰᱟᱦᱟᱨ ᱫᱚ ᱦᱟᱭᱠᱤᱝ ᱦᱟᱭᱠᱤᱝ ᱰᱟᱦᱟᱨ ᱞᱮᱠᱟ ᱩᱭᱦᱟᱹᱨ ᱢᱮ ᱾,ᱥᱠᱤᱭᱤᱝ ᱰᱟᱦᱟᱨ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱦᱟᱭᱠᱤᱝ ᱞᱮᱝ ᱾ | ᱢᱤᱫ ᱞᱮᱠᱟᱱ ᱰᱟᱦᱟᱨ ᱩᱭᱦᱟᱹᱨ ᱢᱮ ᱾
public,bench/clips/public/hi/fleurs-hi_00360_1750.wav,14,2,826,402,756,1984,1592,2497,0,84.6,यह खोज पक्षियों में पंखों के विकास की पूरी जानकारी भी प्रदान करती है,ᱱᱚᱶᱟ ᱛᱚᱞᱟᱥ ᱫᱚ ꯎꯆꯦꯛ ᱠᱚ ᱢᱩᱫᱨᱮ ᱰᱟᱹᱧ ᱨᱮᱭᱟᱜ ᱩᱛᱱᱟᱹᱣ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱰᱚᱜᱚᱨ ᱮ ᱮᱢ ᱟᱠᱟᱫᱟ ᱾,ᱱᱚᱶᱟ ᱛᱚᱞᱟᱥ ᱫᱚ ꯎꯆꯦꯛ ᱠᱚ ᱢᱩᱫᱨᱮ ᱰᱟᱹᱧ ᱠᱚ ᱧᱟᱢ ᱞᱮᱫᱟ ᱾ | ᱱᱚᱶᱟ ᱫᱚ ᱩᱛᱱᱟᱹᱣ ᱨᱮᱭᱟᱜ ᱥᱟᱱᱟᱢ ᱰᱚᱜᱚᱨ ᱮ ᱮᱢ ᱟᱠᱟᱫᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00362_1772.wav,18,3,716,432,568,1715,903,1685,0,74.2,इसलिए यह माना जा रहा है कि नोटेशन को सिर्फ एक लेबल के रूप में जोड़ा गया था,ᱚᱱᱟᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱮ ᱱᱳᱴᱮᱥᱚᱱ ᱫᱚ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱞᱮᱵᱮᱞ ᱞᱮᱠᱟᱛᱮ ᱥᱮᱞᱮᱫ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾,ᱚᱱᱟᱛᱮ ᱱᱚᱶᱟ ᱫᱚ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾ | ᱱᱚᱶᱟ ᱱᱳᱴᱮᱥᱚᱱ ᱫᱚ ᱥᱩᱢᱩᱝ ᱢᱤᱫᱴᱟᱝ ᱾ | ᱞᱮᱵᱮᱞ ᱞᱮᱠᱟᱛᱮ ᱥᱮᱞᱮᱫ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00364_1817.wav,16,2,861,349,696,1906,1626,2335,0,66.5,हालांकि शेंगन ज़ोन इस मामले में एक हद तक एक देश की तरह काम करता है,ᱮᱱᱦᱚᱸ ᱥᱮᱝᱜᱟᱱ ᱴᱚᱴᱷᱟ ᱫᱚ ᱱᱚᱶᱟ ᱴᱷᱟᱶ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱤᱥᱚᱢ ᱞᱮᱠᱟ ᱠᱟᱹᱢᱤ ᱟᱠᱟᱫᱟᱭ ᱾,ᱮᱱᱦᱚᱸ ᱥᱮᱝᱜᱚᱱ ᱴᱚᱴᱷᱟ ᱱᱚᱶᱟ ᱴᱷᱟᱶ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾ | ᱯᱚᱨᱤᱢᱟᱱ ᱞᱮᱠᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱫᱤᱥᱚᱢ ᱞᱮᱠᱟ ᱠᱟᱹᱢᱤᱼᱟ ᱾
public,bench/clips/public/hi/fleurs-hi_00367_1876.wav,21,3,819,547,538,1904,1662,2024,0,52.8,उत्तरी मैरिएनस इमरजेंसी प्रबंधन कार्यालय की ओर से कहा गया कि राष्ट्र में नुकसान की कोई सूचना प्राप्त नहीं हुई है,"ᱩᱛᱛᱚᱨ ᱢᱮᱨᱤᱱᱟᱥ ᱮᱢᱟᱨᱡᱤᱱᱥᱤ ᱢᱮᱱᱮᱡᱢᱮᱱᱴ ᱚᱯᱷᱤᱥ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱞᱮᱠᱟᱛᱮ, ᱫᱤᱥᱚᱢ ᱨᱮ ᱡᱟᱦᱟᱱ ᱦᱟᱹᱱ ᱨᱮᱭᱟᱜ ᱰᱚᱜᱚᱨ ᱵᱟᱝ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾",ᱩᱛᱛᱚᱨ ᱢᱮᱨᱤᱱᱥ ᱮᱢᱟᱨᱡᱮᱱᱥ ᱢᱮᱱᱮᱡᱢᱮᱱᱴ ᱚᱯᱷᱤᱥ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱵᱟᱰᱟᱭ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾ | ᱡᱮ ᱫᱤᱥᱚᱢ ᱨᱮ ᱦᱟᱹᱱ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾ | ᱡᱟᱦᱟᱱ ᱰᱚᱜᱚᱨ ᱵᱟᱝ ᱧᱟᱢ ᱟᱠᱟᱱᱟ ᱾
